tid,date,time,type,away,score,home,away_star,home_star,news,player_score
1531,2010年01月15日星期五,09:00 完场,常规赛,公牛,96-83,凯尔特人,邓,皮尔斯,http://sports.sina.com.cn/k/2010-01-15/11534791312.shtml,look_scores.php?id=2010011402
1532,2010年01月15日星期五,11:30 完场,常规赛,骑士,96-97,爵士,詹姆斯,布泽尔,http://sports.sina.com.cn/k/2010-01-15/14474791588.shtml,look_scores.php?id=2010011426
1533,2010年01月16日星期六,08:00 完场,常规赛,国王,86-98,76人,汤普森,杨,http://sports.sina.com.cn/k/2010-01-16/10434792678.shtml,look_scores.php?id=2010011520
1534,2010年01月16日星期六,08:00 完场,常规赛,马刺,76-92,山猫,希尔,迪奥,http://sports.sina.com.cn/k/2010-01-16/10434792678.shtml,look_scores.php?id=2010011530
1535,2010年01月16日星期六,09:00 完场,常规赛,太阳,101-102,老鹰,斯塔德迈尔,霍福德,http://sports.sina.com.cn/k/2010-01-16/12204792917.shtml,look_scores.php?id=2010011501
1536,2010年01月16日星期六,09:00 完场,常规赛,奇才,119-121,公牛,贾米森,罗斯,http://sports.sina.com.cn/k/2010-01-16/12204792917.shtml,look_scores.php?id=2010011504
1537,2010年01月16日星期六,09:00 完场,常规赛,黄蜂,104-110,活塞,韦斯特,汉密尔顿,http://sports.sina.com.cn/k/2010-01-16/12204792917.shtml,look_scores.php?id=2010011508
1538,2010年01月16日星期六,09:00 完场,常规赛,步行者,121-105,篮网,格兰杰,洛佩斯,http://sports.sina.com.cn/k/2010-01-16/11274792798.shtml,look_scores.php?id=2010011517
1539,2010年01月16日星期六,09:00 完场,常规赛,猛龙,112-104,尼克斯,巴尼亚尼,哈灵顿,http://sports.sina.com.cn/k/2010-01-16/12204792917.shtml,look_scores.php?id=2010011518
1540,2010年01月16日星期六,09:00 完场,常规赛,森林狼,110-135,灰熊,布鲁尔,盖伊,http://sports.sina.com.cn/k/2010-01-16/10434792678.shtml,look_scores.php?id=2010011529
1541,2010年01月16日星期六,09:30 完场,常规赛,雷霆,98-99,小牛,杜兰特,诺维茨基,http://sports.sina.com.cn/k/2010-01-16/12524793000.shtml,look_scores.php?id=2010011506
1542,2010年01月16日星期六,09:30 完场,常规赛,热火,115-106,火箭,韦德,巴丁格,http://sports.sina.com.cn/k/2010-01-16/11554792865.shtml,look_scores.php?id=2010011510
1543,2010年01月16日星期六,11:30 完场,常规赛,雄鹿,113-104,勇士,詹宁斯,埃利斯,http://sports.sina.com.cn/k/2010-01-16/12524793000.shtml,look_scores.php?id=2010011509
1544,2010年01月16日星期六,11:30 完场,常规赛,快船,86-126,湖人,戈登,布莱恩特,http://sports.sina.com.cn/k/2010-01-16/14124793116.shtml,look_scores.php?id=2010011513
1545,2010年01月16日星期六,11:30 完场,常规赛,魔术,87-102,开拓者,尼尔森,韦伯斯特,http://sports.sina.com.cn/k/2010-01-16/12524793000.shtml,look_scores.php?id=2010011522
1546,2010年01月17日星期日,07:00 完场,常规赛,黄蜂,101-96,步行者,韦斯特,希伯特,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011611
1547,2010年01月17日星期日,08:00 完场,常规赛,国王,86-96,奇才,马丁,巴特勒,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011627
1548,2010年01月17日星期日,08:00 完场,常规赛,太阳,99-125,山猫,斯塔德迈尔,杰克逊,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011630
1549,2010年01月17日星期日,08:30 完场,常规赛,尼克斯,90-94,活塞,加里纳利,斯塔基,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011608
1550,2010年01月17日星期日,09:00 完场,常规赛,热火,80-98,雷霆,比斯利,杜兰特,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011625
1551,2010年01月17日星期日,09:00 完场,常规赛,马刺,86-92,灰熊,邓肯,兰多夫,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011629
1552,2010年01月17日星期日,10:00 完场,常规赛,雄鹿,95-112,爵士,德尔菲诺,迈尔斯,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011626
1553,2010年01月17日星期日,11:30 完场,常规赛,骑士,102-101,快船,詹姆斯,巴特勒,http://sports.sina.com.cn/nba/,look_scores.php?id=2010011612
1554,2010年01月18日星期一,01:30 完场,常规赛,小牛,88-110,猛龙,诺维茨基,波什,http://sports.sina.com.cn/k/2010-01-18/04174795293.shtml,look_scores.php?id=2010011728
1555,2010年01月18日星期一,10:00 完场,常规赛,爵士,112-119,掘金,威廉姆斯,安东尼,http://sports.sina.com.cn/k/2010-01-18/12394796297.shtml,look_scores.php?id=2010011707
1556,2010年01月19日星期二,02:00 完场,常规赛,活塞,91-99,尼克斯,斯塔基,罗宾逊,http://sports.sina.com.cn/k/2010-01-19/05424797262.shtml,look_scores.php?id=2010011818
1557,2010年01月19日星期二,02:00 完场,常规赛,开拓者,92-97,奇才,米勒,贾米森,http://sports.sina.com.cn/k/2010-01-19/05424797262.shtml,look_scores.php?id=2010011827
1558,2010年01月19日星期二,03:00 完场,常规赛,雷霆,94-91,老鹰,杜兰特,约翰逊,http://sports.sina.com.cn/k/2010-01-19/05424797262.shtml,look_scores.php?id=2010011801
1559,2010年01月19日星期二,03:00 完场,常规赛,国王,103-105,山猫,埃文斯,华莱士,http://sports.sina.com.cn/k/2010-01-19/07254797414.shtml,look_scores.php?id=2010011830
1560,2010年01月19日星期二,04:00 完场,常规赛,雄鹿,98-101,火箭,詹宁斯,斯科拉,http://sports.sina.com.cn/k/2010-01-19/06434797336.shtml,look_scores.php?id=2010011810
1561,2010年01月19日星期二,04:30 完场,常规赛,马刺,97-90,黄蜂,帕克,韦斯特,http://sports.sina.com.cn/k/2010-01-19/07254797414.shtml,look_scores.php?id=2010011803
1562,2010年01月19日星期二,04:30 完场,常规赛,篮网,95-106,快船,洛佩斯,卡曼,http://sports.sina.com.cn/k/2010-01-19/06554797353.shtml,look_scores.php?id=2010011812
1563,2010年01月19日星期二,04:30 完场,常规赛,76人,103-108,森林狼,伊戈达拉,弗林,http://sports.sina.com.cn/k/2010-01-19/07254797414.shtml,look_scores.php?id=2010011816
1564,2010年01月19日星期二,05:00 完场,常规赛,公牛,97-114,勇士,萨尔蒙斯,埃利斯,http://sports.sina.com.cn/k/2010-01-19/07454797464.shtml,look_scores.php?id=2010011809
1565,2010年01月19日星期二,06:30 完场,常规赛,太阳,118-125,灰熊,纳什,盖伊,http://sports.sina.com.cn/k/2010-01-19/07454797464.shtml,look_scores.php?id=2010011829
1566,2010年01月19日星期二,09:00 完场,常规赛,小牛,99-90,凯尔特人,诺维茨基,皮尔斯,http://sports.sina.com.cn/k/2010-01-19/11424797989.shtml,look_scores.php?id=2010011802
1567,2010年01月19日星期二,11:30 完场,常规赛,魔术,92-98,湖人,霍华德,布朗,http://sports.sina.com.cn/k/2010-01-19/14144798208.shtml,look_scores.php?id=2010011813
1568,2010年01月20日星期三,08:00 完场,常规赛,猛龙,100-108,骑士,波什,詹姆斯,http://sports.sina.com.cn/k/2010-01-20/10374799330.shtml,look_scores.php?id=2010011905
1569,2010年01月20日星期三,08:30 完场,常规赛,步行者,83-113,热火,拉什,韦德,http://sports.sina.com.cn/k/2010-01-20/10574799389.shtml,look_scores.php?id=2010011914
1570,2010年01月21日星期四,08:00 完场,常规赛,国王,97-108,老鹰,埃文斯,克劳福德,http://sports.sina.com.cn/k/2010-01-21/10464801241.shtml,look_scores.php?id=2010012001
1571,2010年01月21日星期四,08:00 完场,常规赛,步行者,98-109,魔术,格兰杰,霍华德,http://sports.sina.com.cn/k/2010-01-21/10464801241.shtml,look_scores.php?id=2010012019
1572,2010年01月21日星期四,08:00 完场,常规赛,开拓者,98-90,76人,米勒,伊戈达拉,http://sports.sina.com.cn/k/2010-01-21/10454801235.shtml,look_scores.php?id=2010012020
1573,2010年01月21日星期四,08:00 完场,常规赛,小牛,94-93,奇才,诺维茨基,弗耶,http://sports.sina.com.cn/k/2010-01-21/10454801235.shtml,look_scores.php?id=2010012027
1574,2010年01月21日星期四,08:00 完场,常规赛,热火,65-104,山猫,韦德,杰克逊,http://sports.sina.com.cn/k/2010-01-21/10454801235.shtml,look_scores.php?id=2010012030
1575,2010年01月21日星期四,08:30 完场,常规赛,凯尔特人,86-92,活塞,隆多,斯塔基,http://sports.sina.com.cn/k/2010-01-21/10464801241.shtml,look_scores.php?id=2010012008
1576,2010年01月21日星期四,09:00 完场,常规赛,灰熊,111-113,黄蜂,盖伊,韦斯特,http://sports.sina.com.cn/k/2010-01-21/11464801383.shtml,look_scores.php?id=2010012003
1577,2010年01月21日星期四,09:00 完场,常规赛,猛龙,107-113,雄鹿,波什,博格特,http://sports.sina.com.cn/k/2010-01-21/11464801383.shtml,look_scores.php?id=2010012015
